"Customer_id","monetary_value","frequency","recency","RFMClass"
"244","3545","24.0","1","0"
"343","3546","75.0","1","0"
"234","3547","18.0","2","0"
"133","3548","8.0","3","0"
"232","3549","32.0","3","0"
"222","3550","22.0","4","0"
"211","3551","31.0","6","0"
"211","3552","29.0","11","0"
"234","3553","22.0","2","0"
"211","3554","33.0","8","0"
"444","3555","284.0","1","0"
"234","3556","39.0","3","0"
"222","3557","50.0","4","0"
"444","3558","289.0","1","0"
"333","3559","75.0","2","0"
"111","3560","5.0","9","0"
"444","3561","218.0","1","0"
"222","3562","44.0","5","0"
"443","3563","202.0","1","0"
"432","3564","178.0","3","0"
"312","3565","56.0","6","0"
"334","3566","57.0","2","0"
"111","3567","8.0","8","0"
"234","3568","47.0","2","0"
"444","3569","227.0","1","0"
"111","3570","11.0","9","0"
"333","3571","106.0","2","0"
"334","3572","59.0","3","0"
"211","3573","28.0","7","0"
"211","3574","36.0","9","0"
"434","3575","274.0","2","0"
"242","3576","30.0","1","0"
"232","3577","24.0","3","0"
"343","3578","54.0","1","0"
"211","3579","36.0","6","0"
"412","3580","169.0","9","0"
"343","3581","54.0","1","0"
"344","3582","53.0","1","0"
"211","3583","27.0","9","0"
"444","3584","253.0","1","0"
"211","3585","40.0","11","0"
"312","3586","60.0","7","0"
"444","3587","234.0","1","0"
"111","3588","4.0","10","0"
"244","3589","32.0","1","0"
"211","3590","24.0","14","0"
"133","3591","7.0","2","0"
"343","3592","65.0","1","0"
"433","3593","310.0","2","0"
"443","3594","309.0","1","0"
"212","3595","19.0","6","0"
"111","3596","16.0","8","0"
"333","3597","96.0","2","0"
"411","3598","264.0","11","0"
"111","3599","12.0","14","0"
"133","3600","3.0","2","0"
"244","3601","35.0","1","0"
"444","3602","183.0","1","0"
"233","3603","25.0","2","0"
"112","3604","13.0","6","0"
"133","3605","11.0","2","0"
"111","3606","3.0","17","0"
"433","3607","313.0","2","0"
"332","3608","108.0","2","0"
"111","3609","1.0","30","0"
"342","3610","53.0","1","0"
"444","3611","205.0","1","0"
"144","3612","15.0","1","0"
"343","3613","120.0","1","0"
"133","3614","4.0","2","0"
"444","3615","363.0","1","0"
"333","3616","117.0","2","0"
"244","3617","18.0","1","0"
"134","3618","5.0","2","0"
"233","3619","41.0","2","0"
"334","3620","107.0","2","0"
"433","3621","148.0","2","0"
"322","3622","52.0","5","0"
"444","3623","208.0","1","0"
"333","3624","139.0","2","0"
"133","3625","2.0","3","0"
"333","3626","127.0","2","0"
"322","3627","108.0","4","0"
"221","3628","42.0","5","0"
"244","3629","35.0","1","0"
"432","3630","228.0","2","0"
"444","3631","241.0","1","0"
"344","3632","58.0","1","0"
"331","3633","130.0","3","0"
"311","3634","60.0","7","0"
"244","3635","22.0","1","0"
"212","3636","26.0","7","0"
"112","3637","9.0","7","0"
"222","3638","32.0","4","0"
"133","3639","4.0","2","0"
"443","3640","308.0","1","0"
"111","3641","8.0","9","0"
"233","3642","29.0","3","0"
"144","3643","17.0","1","0"
"333","3644","101.0","2","0"
"122","3645","12.0","4","0"
"244","3646","21.0","1","0"
"112","3647","15.0","6","0"
"444","3648","361.0","1","0"
"111","3649","11.0","21","0"
"444","3650","365.0","1","0"
"344","3651","95.0","1","0"
"332","3652","78.0","2","0"
"333","3653","139.0","3","0"
"231","3654","18.0","2","0"
"211","3655","25.0","11","0"
"111","3656","1.0","43","0"
"221","3657","46.0","5","0"
"332","3658","100.0","3","0"
"132","3659","8.0","2","0"
"112","3660","15.0","9","0"
"222","3661","18.0","4","0"
"444","3662","280.0","1","0"
"133","3663","14.0","2","0"
"233","3664","23.0","2","0"
"344","3665","124.0","1","0"
"343","3666","86.0","1","0"
"433","3667","301.0","3","0"
"411","3668","151.0","7","0"
"111","3669","17.0","10","0"
"334","3670","94.0","2","0"
"111","3671","9.0","16","0"
"432","3672","157.0","3","0"
"444","3673","355.0","1","0"
"244","3674","46.0","1","0"
"123","3675","15.0","4","0"
"111","3676","4.0","16","0"
"344","3677","86.0","1","0"
"122","3678","15.0","5","0"
"444","3679","179.0","1","0"
"122","3680","8.0","5","0"
"233","3681","36.0","3","0"
"331","3682","129.0","2","0"
"342","3683","51.0","1","0"
"444","3684","312.0","1","0"
"233","3685","24.0","2","0"
"433","3686","303.0","2","0"
"144","3687","11.0","1","0"
"133","3688","17.0","3","0"
"233","3689","49.0","3","0"
"433","3690","239.0","2","0"
"111","3691","1.0","12","0"
"111","3692","13.0","8","0"
"444","3693","238.0","1","0"
"212","3694","23.0","9","0"
"323","3695","73.0","4","0"
"133","3696","17.0","3","0"
"212","3697","41.0","8","0"
"223","3698","40.0","4","0"
"433","3699","219.0","2","0"
"423","3700","190.0","4","0"
"334","3701","71.0","2","0"
"211","3702","24.0","21","0"
"143","3703","11.0","1","0"
"111","3704","9.0","30","0"
"344","3705","65.0","1","0"
"144","3706","4.0","1","0"
"233","3707","19.0","2","0"
"144","3708","15.0","1","0"
"111","3709","8.0","6","0"
"232","3710","20.0","2","0"
"322","3711","78.0","4","0"
"111","3712","1.0","43","0"
"433","3713","164.0","2","0"
"433","3714","307.0","2","0"
"444","3715","219.0","1","0"
"211","3716","39.0","8","0"
"232","3717","22.0","2","0"
"332","3718","115.0","3","0"
"321","3719","126.0","5","0"
"111","3720","5.0","13","0"
"244","3721","36.0","1","0"
"111","3722","4.0","18","0"
"122","3723","1.0","5","0"
"421","3724","330.0","5","0"
"444","3725","163.0","1","0"
"432","3726","185.0","2","0"
"122","3727","16.0","5","0"
"122","3728","12.0","4","0"
"112","3729","3.0","7","0"
"232","3730","44.0","2","0"
"343","3731","80.0","1","0"
"211","3732","30.0","9","0"
"233","3733","42.0","2","0"
"111","3734","11.0","14","0"
"233","3735","50.0","3","0"
"111","3736","16.0","10","0"
"222","3737","45.0","4","0"
"232","3738","19.0","2","0"
"111","3739","4.0","7","0"
"344","3740","72.0","1","0"
"111","3741","1.0","33","0"
"323","3742","121.0","4","0"
"234","3743","33.0","2","0"
"443","3744","313.0","1","0"
"233","3745","18.0","2","0"
"343","3746","88.0","1","0"
"111","3747","2.0","9","0"
"134","3748","2.0","2","0"
"433","3749","247.0","2","0"
"424","3750","148.0","5","0"
"211","3751","29.0","10","0"
"443","3752","220.0","1","0"
"431","3753","148.0","3","0"
"434","3754","177.0","2","0"
"233","3755","40.0","2","0"
"444","3756","145.0","1","0"
"111","3757","2.0","8","0"
"111","3758","8.0","55","0"
"111","3759","1.0","10","0"
"233","3760","18.0","2","0"
"423","3761","192.0","4","0"
"444","3762","204.0","1","0"
"444","3763","365.0","1","0"
"321","3764","127.0","5","0"
"143","3765","15.0","1","0"
"232","3766","43.0","2","0"
"313","3767","79.0","8","0"
"232","3768","23.0","3","0"
"332","3769","51.0","3","0"
"111","3770","16.0","6","0"
"444","3771","158.0","1","0"
"132","3772","10.0","2","0"
"134","3773","10.0","2","0"
"111","3774","16.0","6","0"
"222","3775","45.0","5","0"
"432","3776","191.0","3","0"
"344","3777","79.0","1","0"
"333","3778","74.0","2","0"
"122","3779","4.0","5","0"
"333","3780","65.0","3","0"
"443","3781","261.0","1","0"
"333","3782","59.0","2","0"
"111","3783","1.0","11","0"
"111","3784","1.0","11","0"
"443","3785","248.0","1","0"
"133","3786","8.0","2","0"
"444","3787","359.0","1","0"
"344","3788","76.0","1","0"
"443","3789","290.0","1","0"
"132","3790","17.0","3","0"
"434","3791","221.0","2","0"
"122","3792","9.0","4","0"
"133","3793","3.0","2","0"
"411","3794","206.0","10","0"
"432","3795","162.0","2","0"
"333","3796","70.0","2","0"
"433","3797","262.0","2","0"
"443","3798","281.0","1","0"
"311","3799","58.0","11","0"
"243","3800","25.0","1","0"
"111","3801","3.0","46","0"
"211","3802","29.0","11","0"
"343","3803","72.0","1","0"
"344","3804","128.0","1","0"
"223","3805","31.0","4","0"
"122","3806","15.0","5","0"
"444","3807","309.0","1","0"
"111","3808","17.0","7","0"
"343","3809","54.0","1","0"
"222","3810","24.0","4","0"
"122","3811","2.0","5","0"
"122","3812","11.0","4","0"
"444","3813","361.0","1","0"
"443","3814","360.0","1","0"
"112","3815","1.0","8","0"
"312","3816","54.0","6","0"
"111","3817","1.0","11","0"
"111","3818","1.0","10","0"
"333","3819","121.0","2","0"
"344","3820","54.0","1","0"
"444","3821","280.0","1","0"
"444","3822","177.0","1","0"
"232","3823","30.0","2","0"
"244","3824","26.0","1","0"
"133","3825","9.0","3","0"
"444","3826","270.0","1","0"
"233","3827","43.0","3","0"
"444","3828","372.0","1","0"
"434","3829","218.0","3","0"
"234","3830","24.0","2","0"
"434","3831","197.0","3","0"
"443","3832","359.0","1","0"
"212","3833","43.0","6","0"
"342","3834","130.0","1","0"
"121","3835","1.0","5","0"
"233","3836","20.0","2","0"
"444","3837","206.0","1","0"
"133","3838","14.0","3","0"
"322","3839","95.0","5","0"
"244","3840","19.0","1","0"
"112","3841","14.0","8","0"
"233","3842","24.0","3","0"
"132","3843","8.0","2","0"
"111","3844","7.0","10","0"
"443","3845","332.0","1","0"
"222","3846","50.0","4","0"
"324","3847","71.0","4","0"
"223","3848","29.0","4","0"
"444","3849","243.0","1","0"
"111","3850","8.0","22","0"
"434","3851","191.0","2","0"
"123","3852","5.0","4","0"
"434","3853","253.0","3","0"
"111","3854","1.0","31","0"
"444","3855","236.0","1","0"
"132","3856","7.0","3","0"
"322","3857","109.0","4","0"
"332","3858","100.0","3","0"
"321","3859","60.0","4","0"
"132","3860","2.0","3","0"
"311","3861","73.0","8","0"
"111","3862","4.0","6","0"
"332","3863","85.0","2","0"
"133","3864","12.0","2","0"
"211","3865","23.0","7","0"
"441","3866","214.0","1","0"
"244","3867","18.0","1","0"
"444","3868","239.0","1","0"
"111","3869","2.0","8","0"
"224","3870","50.0","5","0"
"433","3871","217.0","2","0"
"234","3872","33.0","2","0"
"212","3873","41.0","6","0"
"111","3874","4.0","19","0"
"311","3875","53.0","10","0"
"211","3876","23.0","17","0"
"343","3877","57.0","1","0"
"333","3878","130.0","3","0"
"433","3879","174.0","3","0"
"132","3880","6.0","3","0"
"444","3881","312.0","1","0"
"344","3882","60.0","1","0"
"222","3883","21.0","4","0"
"243","3884","33.0","1","0"
"132","3885","15.0","2","0"
"221","3886","18.0","4","0"
"344","3887","81.0","1","0"
"111","3888","6.0","9","0"
"433","3889","170.0","2","0"
"133","3890","2.0","3","0"
"212","3891","31.0","6","0"
"211","3892","36.0","9","0"
"134","3893","9.0","2","0"
"233","3894","31.0","2","0"
"444","3895","276.0","1","0"
"343","3896","87.0","1","0"
"332","3897","120.0","2","0"
"444","3898","373.0","1","0"
"111","3899","1.0","17","0"
"422","3900","219.0","4","0"
"344","3901","65.0","1","0"
"321","3902","61.0","5","0"
"332","3903","135.0","2","0"
"244","3904","21.0","1","0"
"111","3905","12.0","14","0"
"211","3906","25.0","18","0"
"222","3907","29.0","5","0"
"444","3908","277.0","1","0"
"111","3909","11.0","8","0"
"321","3910","73.0","5","0"
"133","3911","11.0","3","0"
"111","3912","4.0","14","0"
"344","3913","141.0","1","0"
"211","3914","26.0","9","0"
"233","3915","19.0","2","0"
"132","3916","4.0","2","0"
"321","3917","66.0","5","0"
"133","3918","1.0","2","0"
"211","3919","43.0","7","0"
"444","3920","228.0","1","0"
"112","3921","16.0","6","0"
"221","3922","44.0","4","0"
"111","3923","1.0","7","0"
"333","3924","74.0","2","0"
"111","3925","1.0","41","0"
"112","3926","4.0","7","0"
"111","3927","2.0","43","0"
"443","3928","264.0","1","0"
"331","3929","53.0","2","0"
"244","3930","24.0","1","0"
"111","3931","10.0","7","0"
"244","3932","44.0","1","0"
"111","3933","17.0","7","0"
"111","3934","7.0","7","0"
"211","3935","30.0","16","0"
"434","3936","358.0","2","0"
"322","3937","127.0","5","0"
"334","3938","136.0","3","0"
"344","3939","142.0","1","0"
"332","3940","132.0","2","0"
"211","3941","38.0","14","0"
"443","3942","236.0","1","0"
"444","3943","261.0","1","0"
"111","3944","17.0","6","0"
"443","3945","253.0","1","0"
"211","3946","30.0","6","0"
"232","3947","35.0","3","0"
"432","3948","169.0","2","0"
"111","3949","3.0","10","0"
"111","3950","4.0","22","0"
"434","3951","185.0","2","0"
"434","3952","188.0","2","0"
"444","3953","170.0","1","0"
"133","3954","11.0","2","0"
"243","3955","45.0","1","0"
"444","3956","321.0","1","0"
"443","3957","201.0","1","0"
"211","3958","23.0","12","0"
"444","3959","232.0","1","0"
"211","3960","38.0","18","0"
"222","3961","26.0","4","0"
"311","3962","96.0","6","0"
"311","3963","127.0","6","0"
"322","3964","58.0","4","0"
"111","3965","16.0","14","0"
"132","3966","9.0","2","0"
"121","3967","4.0","5","0"
"111","3968","3.0","15","0"
"322","3969","79.0","5","0"
"443","3970","373.0","1","0"
"232","3971","39.0","2","0"
"332","3972","54.0","3","0"
"111","3973","2.0","19","0"
"123","3974","9.0","4","0"
"134","3975","9.0","2","0"
"221","3976","19.0","5","0"
"111","3977","12.0","8","0"
"333","3978","113.0","2","0"
"111","3979","4.0","7","0"
"434","3980","235.0","2","0"
"334","3981","100.0","2","0"
"432","3982","178.0","2","0"
"111","3983","5.0","9","0"
"444","3984","359.0","1","0"
"111","3985","1.0","6","0"
"111","3986","1.0","31","0"
"211","3987","19.0","8","0"
"132","3988","17.0","3","0"
"234","3989","22.0","2","0"
"242","3990","33.0","1","0"
"444","3991","263.0","1","0"
"332","3992","51.0","2","0"
"433","3993","159.0","3","0"
"144","3994","15.0","1","0"
"131","3995","8.0","3","0"
"111","3996","13.0","12","0"
"422","3997","199.0","5","0"
"334","3998","57.0","2","0"
"134","3999","11.0","2","0"
"322","4000","97.0","5","0"
"444","4001","255.0","1","0"
"232","4002","25.0","3","0"
"223","4003","21.0","5","0"
"434","4004","159.0","2","0"
"334","4005","72.0","2","0"
"344","4006","53.0","1","0"
"334","4007","85.0","2","0"
"421","4008","153.0","4","0"
"332","4009","74.0","2","0"
"444","4010","281.0","1","0"
"211","4011","27.0","14","0"
"244","4012","30.0","1","0"
"243","4013","25.0","1","0"
"433","4014","180.0","2","0"
"222","4015","40.0","4","0"
"232","4016","22.0","3","0"
"211","4017","22.0","11","0"
"212","4018","37.0","9","0"
"322","4019","82.0","4","0"
"343","4020","74.0","1","0"
"143","4021","11.0","1","0"
"111","4022","16.0","15","0"
"111","4023","4.0","51","0"
"122","4024","13.0","4","0"
"111","4025","14.0","7","0"
"224","4026","37.0","4","0"
"133","4027","4.0","3","0"
"311","4028","72.0","8","0"
"434","4029","191.0","2","0"
"343","4030","51.0","1","0"
"121","4031","5.0","5","0"
"112","4032","9.0","9","0"
"442","4033","299.0","1","0"
"133","4034","2.0","3","0"
"244","4035","33.0","1","0"
"244","4036","50.0","1","0"
"133","4037","3.0","3","0"
"244","4038","47.0","1","0"
"212","4039","42.0","10","0"
"211","4040","27.0","6","0"
"243","4041","42.0","1","0"
"111","4042","2.0","169","0"
"444","4043","303.0","1","0"
"344","4044","107.0","1","0"
"341","4045","85.0","1","0"
"312","4046","81.0","9","0"
"423","4047","218.0","4","0"
"411","4048","302.0","35","0"
"134","4049","12.0","2","0"
"433","4050","185.0","2","0"
"444","4051","373.0","1","0"
"112","4052","2.0","6","0"
"111","4053","3.0","25","0"
"111","4054","6.0","12","0"
"444","4055","305.0","1","0"
"444","4056","369.0","1","0"
"111","4057","3.0","9","0"
"443","4058","324.0","1","0"
"311","4059","59.0","6","0"
"133","4060","13.0","3","0"
"211","4061","31.0","27","0"
"333","4062","143.0","2","0"
"213","4063","30.0","8","0"
"323","4064","107.0","5","0"
"111","4065","2.0","13","0"
"444","4066","205.0","1","0"
"311","4067","80.0","6","0"
"412","4068","185.0","7","0"
"444","4069","170.0","1","0"
"243","4070","44.0","1","0"
"444","4071","174.0","1","0"
"443","4072","365.0","1","0"
"444","4073","304.0","1","0"
"122","4074","3.0","4","0"
"122","4075","4.0","4","0"
"144","4076","12.0","1","0"
"232","4077","32.0","3","0"
"344","4078","129.0","1","0"
"213","4079","19.0","10","0"
"434","4080","212.0","2","0"
"433","4081","323.0","2","0"
"444","4082","162.0","1","0"
"334","4083","56.0","3","0"
"444","4084","225.0","1","0"
"312","4085","72.0","8","0"
"244","4086","44.0","1","0"
"244","4087","23.0","1","0"
"423","4088","173.0","4","0"
"334","4089","85.0","2","0"
"444","4090","159.0","1","0"
"424","4091","165.0","4","0"
"244","4092","29.0","1","0"
"234","4093","21.0","2","0"
"322","4094","71.0","4","0"
"444","4095","247.0","1","0"
"444","4096","374.0","1","0"
"143","4097","9.0","1","0"
"413","4098","310.0","6","0"
"333","4099","59.0","2","0"
"143","4100","4.0","1","0"
"233","4101","45.0","3","0"
"342","4102","88.0","1","0"
"111","4103","4.0","17","0"
"322","4104","64.0","4","0"
"444","4105","282.0","1","0"
"111","4106","1.0","13","0"
"444","4107","373.0","1","0"
"333","4108","133.0","2","0"
"234","4109","45.0","2","0"
"122","4110","11.0","5","0"
"221","4111","36.0","5","0"
"333","4112","134.0","2","0"
"232","4113","29.0","3","0"
"332","4114","52.0","2","0"
"334","4115","138.0","2","0"
"143","4116","5.0","1","0"
"111","4117","9.0","7","0"
"444","4118","160.0","1","0"
"211","4119","49.0","14","0"
"343","4120","131.0","1","0"
"144","4121","8.0","1","0"
"434","4122","233.0","2","0"
"244","4123","37.0","1","0"
"443","4124","147.0","1","0"
"111","4125","1.0","52","0"
"323","4126","72.0","4","0"
"222","4127","40.0","4","0"
"111","4128","5.0","16","0"
"423","4129","199.0","4","0"
"444","4130","249.0","1","0"
"344","4131","66.0","1","0"
"343","4132","117.0","1","0"
"444","4133","171.0","1","0"
"212","4134","21.0","39","0"
"344","4135","142.0","1","0"
"233","4136","32.0","2","0"
"211","4137","38.0","14","0"
"222","4138","38.0","5","0"
"444","4139","372.0","1","0"
"444","4140","374.0","1","0"
"434","4141","166.0","2","0"
"443","4142","211.0","1","0"
"444","4143","242.0","1","0"
"343","4144","52.0","1","0"
"232","4145","25.0","3","0"
"111","4146","15.0","14","0"
"443","4147","372.0","1","0"
"244","4148","29.0","1","0"
"443","4149","365.0","1","0"
"222","4150","36.0","5","0"
"432","4151","166.0","3","0"
"444","4152","145.0","1","0"
"243","4153","22.0","1","0"
"344","4154","56.0","1","0"
"444","4155","185.0","1","0"
"114","4156","12.0","8","0"
"433","4157","237.0","3","0"
"434","4158","225.0","2","0"
"313","4159","122.0","6","0"
"444","4160","282.0","1","0"
"312","4161","74.0","12","0"
"233","4162","37.0","2","0"
"133","4163","12.0","2","0"
"444","4164","362.0","1","0"
"134","4165","4.0","2","0"
"243","4166","23.0","1","0"
"311","4167","70.0","9","0"
"434","4168","235.0","2","0"
"444","4169","257.0","1","0"
"444","4170","373.0","1","0"
"434","4171","155.0","2","0"
"244","4172","28.0","1","0"
"144","4173","4.0","1","0"
"222","4174","32.0","5","0"
"333","4175","81.0","3","0"
"334","4176","108.0","2","0"
"344","4177","52.0","1","0"
"242","4178","36.0","1","0"
"434","4179","153.0","3","0"
"344","4180","99.0","1","0"
"134","4181","4.0","3","0"
"444","4182","334.0","1","0"
"344","4183","65.0","1","0"
"233","4184","22.0","2","0"
"232","4185","36.0","3","0"
"233","4186","32.0","3","0"
"414","4187","154.0","6","0"
"233","4188","19.0","2","0"
"111","4189","12.0","22","0"
"344","4190","54.0","1","0"
"233","4191","25.0","3","0"
"111","4192","4.0","11","0"
"244","4193","45.0","1","0"
"434","4194","203.0","2","0"
"444","4195","359.0","1","0"
"333","4196","66.0","2","0"
"111","4197","7.0","11","0"
"443","4198","288.0","1","0"
"144","4199","10.0","1","0"
"123","4200","9.0","4","0"
"211","4201","22.0","10","0"
"432","4202","173.0","3","0"
"332","4203","133.0","2","0"
"111","4204","6.0","15","0"
"343","4205","75.0","1","0"
"243","4206","40.0","1","0"
"444","4207","289.0","1","0"
"211","4208","26.0","7","0"
"433","4209","258.0","2","0"
"434","4210","155.0","2","0"
"311","4211","114.0","13","0"
"443","4212","374.0","1","0"
"211","4213","23.0","14","0"
"111","4214","8.0","11","0"
"433","4215","217.0","2","0"
"221","4216","45.0","4","0"
"232","4217","19.0","2","0"
"233","4218","36.0","3","0"
"242","4219","26.0","1","0"
"134","4220","16.0","2","0"
"432","4221","330.0","2","0"
"444","4222","274.0","1","0"
"321","4223","98.0","4","0"
"344","4224","61.0","1","0"
"111","4225","2.0","12","0"
"321","4226","93.0","5","0"
"311","4227","82.0","7","0"
"433","4228","313.0","2","0"
"132","4229","12.0","3","0"
"111","4230","8.0","7","0"
"344","4231","127.0","1","0"
"134","4232","11.0","2","0"
"111","4233","1.0","62","0"
"242","4234","37.0","1","0"
"244","4235","38.0","1","0"
"443","4236","330.0","1","0"
"434","4237","249.0","2","0"
"111","4238","2.0","31","0"
"234","4239","19.0","2","0"
"133","4240","12.0","2","0"
"444","4241","369.0","1","0"
"444","4242","290.0","1","0"
"312","4243","68.0","8","0"
"243","4244","26.0","1","0"
"111","4245","11.0","31","0"
"444","4246","368.0","1","0"
"444","4247","214.0","1","0"
"432","4248","149.0","2","0"
"111","4249","8.0","6","0"
"233","4250","24.0","2","0"
"222","4251","30.0","5","0"
"344","4252","61.0","1","0"
"233","4253","19.0","3","0"
"444","4254","243.0","1","0"
"122","4255","9.0","4","0"
"432","4256","211.0","2","0"
"222","4257","29.0","5","0"
"322","4258","63.0","4","0"
"444","4259","295.0","1","0"
"111","4260","17.0","8","0"
"444","4261","361.0","1","0"
"422","4262","151.0","4","0"
"332","4263","117.0","2","0"
"111","4264","8.0","12","0"
"121","4265","13.0","4","0"
"334","4266","141.0","2","0"
"234","4267","46.0","2","0"
"333","4268","51.0","3","0"
"233","4269","32.0","3","0"
"332","4270","135.0","2","0"
"133","4271","3.0","2","0"
"323","4272","75.0","4","0"
"132","4273","13.0","2","0"
"133","4274","9.0","3","0"
"443","4275","301.0","1","0"
"333","4276","57.0","2","0"
"111","4277","10.0","6","0"
"233","4278","31.0","2","0"
"443","4279","177.0","1","0"
"112","4280","4.0","6","0"
"412","4281","176.0","9","0"
"344","4282","61.0","1","0"
"232","4283","33.0","3","0"
"312","4284","59.0","7","0"
"111","4285","15.0","25","0"
"321","4286","87.0","4","0"
"144","4287","7.0","1","0"
"433","4288","354.0","2","0"
"212","4289","31.0","7","0"
"312","4290","114.0","6","0"
"111","4291","9.0","6","0"
"111","4292","5.0","6","0"
"243","4293","24.0","1","0"
"413","4294","218.0","6","0"
"144","4295","15.0","1","0"
"443","4296","249.0","1","0"
"121","4297","15.0","4","0"
"332","4298","78.0","3","0"
"434","4299","192.0","3","0"
"444","4300","262.0","1","0"
"342","4301","72.0","1","0"
"434","4302","151.0","3","0"
"332","4303","64.0","2","0"
"332","4304","95.0","2","0"
"111","4305","4.0","21","0"
"344","4306","106.0","1","0"
"432","4307","200.0","3","0"
"444","4308","157.0","1","0"
"321","4309","71.0","4","0"
"233","4310","36.0","2","0"
"244","4311","29.0","1","0"
"111","4312","2.0","6","0"
"223","4313","26.0","5","0"
"444","4314","326.0","1","0"
"444","4315","237.0","1","0"
"343","4316","89.0","1","0"
"243","4317","31.0","1","0"
"233","4318","29.0","2","0"
"423","4319","206.0","4","0"
"111","4320","3.0","11","0"
"433","4321","220.0","2","0"
"212","4322","22.0","6","0"
"343","4323","93.0","1","0"
"111","4324","2.0","27","0"
"444","4325","264.0","1","0"
"111","4326","3.0","17","0"
"211","4327","39.0","14","0"
"444","4328","218.0","1","0"
"232","4329","50.0","3","0"
"111","4330","12.0","20","0"
"111","4331","9.0","10","0"
"411","4332","192.0","6","0"
"323","4333","82.0","5","0"
"443","4334","326.0","1","0"
"331","4335","72.0","3","0"
"212","4336","30.0","6","0"
"122","4337","3.0","5","0"
"422","4338","219.0","5","0"
"243","4339","46.0","1","0"
"111","4340","10.0","18","0"
"321","4341","72.0","4","0"
"111","4342","7.0","8","0"
"233","4343","24.0","2","0"
"322","4344","114.0","4","0"
"144","4345","17.0","1","0"
"433","4346","301.0","2","0"
"341","4347","87.0","1","0"
"333","4348","51.0","2","0"
"344","4349","89.0","1","0"
"444","4350","355.0","1","0"
"211","4351","39.0","12","0"
"231","4352","25.0","3","0"
"411","4353","173.0","8","0"
"233","4354","43.0","2","0"
"344","4355","140.0","1","0"
"222","4356","23.0","4","0"
"332","4357","72.0","2","0"
"334","4358","134.0","2","0"
"434","4359","358.0","2","0"
"234","4360","38.0","3","0"
"111","4361","3.0","7","0"
"134","4362","2.0","3","0"
"234","4363","18.0","2","0"
"233","4364","21.0","3","0"
"334","4365","58.0","2","0"
"344","4366","74.0","1","0"
"444","4367","278.0","1","0"
"444","4368","181.0","1","0"
"134","4369","8.0","3","0"
"111","4370","4.0","16","0"
"231","4371","43.0","3","0"
